book_page,year,site,nestID,unique_nestID,plot,plotLmt,species,egg_no,length,width,comments
NA,2016,barr,reph243,16reph243,brw0,in,reph,2,32.2,22.3,NA
NA,2016,barr,reph243,16reph243,brw0,in,reph,3,31.7,22.4,NA
NA,2016,barr,reph243,16reph243,brw0,in,reph,4,30,22.2,NA
NA,2016,barr,pesa244,16pesa244,brw0,in,pesa,1,38.1,26,NA
NA,2016,barr,pesa244,16pesa244,brw0,in,pesa,2,37.7,25.9,NA
NA,2016,barr,pesa244,16pesa244,brw0,in,pesa,3,37.9,26.5,NA
NA,2016,barr,pesa244,16pesa244,brw0,in,pesa,4,38,25.6,NA
NA,2016,barr,pesa245,16pesa245,brw0,in,pesa,1,37.2,26.6,NA
NA,2016,barr,pesa245,16pesa245,brw0,in,pesa,2,37.3,26,NA
NA,2016,barr,pesa245,16pesa245,brw0,in,pesa,3,38.2,26.5,NA
NA,2016,barr,sesa246,16sesa246,brw0,in,sesa,1,31,21.9,NA
NA,2016,barr,sesa246,16sesa246,brw0,in,sesa,2,29.1,22,NA
NA,2016,barr,sesa246,16sesa246,brw0,in,sesa,3,30.4,21.3,NA
NA,2016,barr,sesa246,16sesa246,brw0,in,sesa,4,28.5,21.7,NA
NA,2016,barr,sesa247,16sesa247,brw0,in,sesa,1,30.9,21.7,NA
NA,2016,barr,sesa247,16sesa247,brw0,in,sesa,2,30.6,21.9,NA
NA,2016,barr,sesa247,16sesa247,brw0,in,sesa,3,30,21.4,NA
NA,2016,barr,sesa247,16sesa247,brw0,in,sesa,4,30.4,21.6,NA
NA,2016,barr,dunl248,16dunl248,brw0,in,dunl,1,35.4,25.6,NA
NA,2016,barr,dunl248,16dunl248,brw0,in,dunl,2,34.5,25.4,NA
NA,2016,barr,dunl248,16dunl248,brw0,in,dunl,3,34.6,25.1,NA
NA,2016,barr,dunl248,16dunl248,brw0,in,dunl,4,35.9,25.4,NA
NA,2016,barr,reph249,16reph249,brw8,in,reph,1,31.6,21.9,NA
NA,2016,barr,reph249,16reph249,brw8,in,reph,2,30.4,21.8,NA
NA,2016,barr,dunl250,16dunl250,brw2,out,dunl,1,35.8,24.6,NA
NA,2016,barr,dunl250,16dunl250,brw2,out,dunl,2,36.4,25,NA
NA,2016,barr,dunl250,16dunl250,brw2,out,dunl,3,37.2,25.4,NA
NA,2016,barr,dunl250,16dunl250,brw2,out,dunl,4,35.9,25.5,NA
NA,2016,barr,reph251,16reph251,brw1,in,reph,1,31.7,22.5,NA
NA,2016,barr,reph251,16reph251,brw1,in,reph,2,33.1,22.6,NA
NA,2016,barr,reph251,16reph251,brw1,in,reph,3,32.6,22.3,NA
NA,2016,barr,reph251,16reph251,brw1,in,reph,4,32,22.4,NA
NA,2016,barr,reph252,16reph252,brw1,in,reph,1,32.5,21.9,NA
NA,2016,barr,reph252,16reph252,brw1,in,reph,2,32.5,22,NA
NA,2016,barr,reph252,16reph252,brw1,in,reph,3,33.6,21.9,NA
NA,2016,barr,reph253,16reph253,brw1,in,reph,1,33.2,22.7,NA
NA,2016,barr,reph253,16reph253,brw1,in,reph,2,34,22.3,NA
NA,2016,barr,reph253,16reph253,brw1,in,reph,3,34.2,22.8,NA
NA,2016,barr,reph253,16reph253,brw1,in,reph,4,33.3,22.2,NA
NA,2016,barr,sesa254,16sesa254,brw2,in,sesa,1,30.4,21.6,NA
NA,2016,barr,sesa254,16sesa254,brw2,in,sesa,2,30.7,21.7,NA
NA,2016,barr,sesa254,16sesa254,brw2,in,sesa,3,32,21.4,NA
NA,2016,barr,sesa254,16sesa254,brw2,in,sesa,4,29.9,21.4,NA
NA,2016,barr,wesa255,16wesa255,brw2,in,wesa,1,30.6,21.9,NA
NA,2016,barr,wesa255,16wesa255,brw2,in,wesa,2,30.6,22,NA
NA,2016,barr,wesa255,16wesa255,brw2,in,wesa,3,30.6,22.5,NA
NA,2016,barr,wesa255,16wesa255,brw2,in,wesa,4,29.8,22.7,NA
NA,2016,barr,wesa256,16wesa256,brw2,in,wesa,1,30.4,21.2,NA
NA,2016,barr,wesa256,16wesa256,brw2,in,wesa,2,30.9,20.8,NA
NA,2016,barr,wesa256,16wesa256,brw2,in,wesa,3,30.1,20.8,NA
NA,2016,barr,wesa256,16wesa256,brw2,in,wesa,4,30,20.5,NA
NA,2016,barr,wesa257,16wesa257,brw2,in,wesa,1,29.8,21.4,NA
NA,2016,barr,wesa257,16wesa257,brw2,in,wesa,2,29.9,20.6,NA
NA,2016,barr,wesa257,16wesa257,brw2,in,wesa,3,30.8,21.5,NA
NA,2016,barr,wesa257,16wesa257,brw2,in,wesa,4,31.2,21.4,NA
NA,2016,barr,wesa258,16wesa258,brw2,in,wesa,1,31.5,21.9,NA
NA,2016,barr,wesa258,16wesa258,brw2,in,wesa,2,29.5,22.1,NA
NA,2016,barr,wesa258,16wesa258,brw2,in,wesa,3,31.5,21.9,NA
NA,2016,barr,wesa258,16wesa258,brw2,in,wesa,4,31.4,21.3,NA
NA,2016,barr,sesa259,16sesa259,brw2,in,sesa,1,29.9,21.7,NA
NA,2016,barr,sesa259,16sesa259,brw2,in,sesa,2,29.8,22.5,NA
NA,2016,barr,sesa259,16sesa259,brw2,in,sesa,3,29.1,22.2,NA
NA,2016,barr,sesa259,16sesa259,brw2,in,sesa,4,30.5,21.5,NA
NA,2016,barr,lbdo260,16lbdo260,brw1,in,lbdo,1,45,30.4,NA
NA,2016,barr,lbdo260,16lbdo260,brw1,in,lbdo,2,42.9,30,NA
NA,2016,barr,lbdo260,16lbdo260,brw1,in,lbdo,3,41.7,29.7,NA
NA,2016,barr,wesa261,16wesa261,brw2,in,wesa,1,29.1,20.9,NA
NA,2016,barr,wesa261,16wesa261,brw2,in,wesa,2,29.3,21.6,NA
NA,2016,barr,wesa261,16wesa261,brw2,in,wesa,3,29,20.9,NA
NA,2016,barr,wesa261,16wesa261,brw2,in,wesa,4,29.6,21.3,NA
NA,2016,barr,pesa262,16pesa262,brw8,in,pesa,1,37.3,27.4,NA
NA,2016,barr,pesa262,16pesa262,brw8,in,pesa,2,37.8,26.9,NA
NA,2016,barr,pesa262,16pesa262,brw8,in,pesa,3,36.9,26.9,NA
NA,2016,barr,pesa262,16pesa262,brw8,in,pesa,4,36,26.7,NA
NA,2016,barr,pesa263,16pesa263,brw8,in,pesa,1,36.1,26.1,NA
NA,2016,barr,pesa263,16pesa263,brw8,in,pesa,2,34.9,26.1,NA
NA,2016,barr,pesa263,16pesa263,brw8,in,pesa,3,35.5,26.4,NA
NA,2016,barr,pesa263,16pesa263,brw8,in,pesa,4,36.1,25.8,NA
NA,2016,barr,reph264,16reph264,brw8,in,reph,1,30.5,23.2,NA
NA,2016,barr,reph264,16reph264,brw8,in,reph,2,30.7,22.8,NA
NA,2016,barr,reph264,16reph264,brw8,in,reph,3,32,22.6,NA
NA,2016,barr,reph264,16reph264,brw8,in,reph,4,30.5,22.9,NA
NA,2016,barr,dunl265,16dunl265,brw8,in,dunl,1,37.8,26.3,NA
NA,2016,barr,dunl265,16dunl265,brw8,in,dunl,2,36.1,26.5,NA
NA,2016,barr,dunl265,16dunl265,brw8,in,dunl,3,36.7,26.2,NA
NA,2016,barr,dunl265,16dunl265,brw8,in,dunl,4,37.1,26.2,NA
NA,2016,barr,sesa266,16sesa266,brw8,in,sesa,1,31.4,21.1,NA
NA,2016,barr,sesa266,16sesa266,brw8,in,sesa,2,32.2,20.3,NA
NA,2016,barr,sesa266,16sesa266,brw8,in,sesa,3,31.5,21,NA
NA,2016,barr,sesa266,16sesa266,brw8,in,sesa,4,31.6,21.4,NA
NA,2016,barr,dunl267,16dunl267,brw8,in,dunl,1,36.6,26.4,NA
NA,2016,barr,dunl267,16dunl267,brw8,in,dunl,2,35.6,26,NA
NA,2016,barr,dunl267,16dunl267,brw8,in,dunl,3,37.2,25.2,NA
NA,2016,barr,dunl267,16dunl267,brw8,in,dunl,4,37.7,26.2,NA
NA,2016,barr,reph268,16reph268,brw8,in,reph,1,33.6,22.6,NA
NA,2016,barr,reph268,16reph268,brw8,in,reph,2,32.5,22.8,NA
NA,2016,barr,reph268,16reph268,brw8,in,reph,3,33.1,22.8,NA
NA,2016,barr,reph268,16reph268,brw8,in,reph,4,33.2,22.5,NA
NA,2016,barr,wesa269,16wesa269,brw0,in,wesa,1,30.2,21.5,NA
NA,2016,barr,wesa269,16wesa269,brw0,in,wesa,2,30.7,21.3,NA
NA,2016,barr,wesa269,16wesa269,brw0,in,wesa,3,30.8,20.6,NA
NA,2016,barr,wesa269,16wesa269,brw0,in,wesa,4,31.6,20.4,NA
NA,2016,barr,pesa270,16pesa270,brw0,in,pesa,1,36.6,26.7,NA
NA,2016,barr,pesa270,16pesa270,brw0,in,pesa,2,37.2,26.8,NA
NA,2016,barr,pesa270,16pesa270,brw0,in,pesa,3,37.2,27.3,NA
NA,2016,barr,pesa270,16pesa270,brw0,in,pesa,4,37.3,26.4,NA
NA,2016,barr,pesa271,16pesa271,brw0,in,pesa,1,36.8,25.8,NA
NA,2016,barr,pesa271,16pesa271,brw0,in,pesa,2,36.9,25.8,NA
NA,2016,barr,pesa271,16pesa271,brw0,in,pesa,3,37.8,26.1,NA
NA,2016,barr,pesa271,16pesa271,brw0,in,pesa,4,35.9,25.3,NA
NA,2016,barr,reph272,16reph272,brw0,in,reph,1,32.7,22.3,NA
NA,2016,barr,reph272,16reph272,brw0,in,reph,2,33,22.1,NA
NA,2016,barr,reph272,16reph272,brw0,in,reph,3,31.4,21.5,NA
NA,2016,barr,reph272,16reph272,brw0,in,reph,4,32.2,22,NA
NA,2016,barr,dunl273,16dunl273,brw0,in,dunl,1,34,25.2,NA
NA,2016,barr,dunl273,16dunl273,brw0,in,dunl,2,33.4,25.2,NA
NA,2016,barr,dunl273,16dunl273,brw0,in,dunl,3,34.6,25,NA
NA,2016,barr,dunl273,16dunl273,brw0,in,dunl,4,33.7,24.6,NA
NA,2016,barr,sesa274,16sesa274,brw2,in,sesa,1,30.8,20.6,NA
NA,2016,barr,sesa274,16sesa274,brw2,in,sesa,2,31.3,21.1,NA
NA,2016,barr,sesa274,16sesa274,brw2,in,sesa,3,30.5,21,NA
NA,2016,barr,sesa274,16sesa274,brw2,in,sesa,4,30.2,21,NA
NA,2016,barr,rnph275,16rnph275,brw2,in,rnph,1,29.9,20.8,NA
NA,2016,barr,rnph275,16rnph275,brw2,in,rnph,2,30.4,20.7,NA
NA,2016,barr,rnph275,16rnph275,brw2,in,rnph,3,30.6,21.2,NA
NA,2016,barr,rnph275,16rnph275,brw2,in,rnph,4,29.9,20.4,NA
NA,2016,barr,pesa276,16pesa276,brw2,in,pesa,1,34.5,25.6,NA
NA,2016,barr,pesa276,16pesa276,brw2,in,pesa,2,35.5,26.2,NA
NA,2016,barr,pesa276,16pesa276,brw2,in,pesa,3,33.9,25.5,NA
NA,2016,barr,pesa276,16pesa276,brw2,in,pesa,4,34.8,25.8,NA
NA,2016,barr,rnph277,16rnph277,brw5,in,rnph,1,30.9,20.6,NA
NA,2016,barr,rnph277,16rnph277,brw5,in,rnph,2,31.5,20.3,NA
NA,2016,barr,rnph277,16rnph277,brw5,in,rnph,3,31,20.5,NA
NA,2016,barr,rnph277,16rnph277,brw5,in,rnph,4,30.8,20.8,NA
NA,2016,barr,dunl278,16dunl278,brw5,in,dunl,1,37.7,25.6,NA
NA,2016,barr,dunl278,16dunl278,brw5,in,dunl,2,37.6,25.5,NA
NA,2016,barr,dunl278,16dunl278,brw5,in,dunl,3,38.2,25.8,NA
NA,2016,barr,dunl278,16dunl278,brw5,in,dunl,4,38.6,25.7,NA
NA,2016,barr,reph279,16reph279,brw3,in,reph,1,31.3,21.9,NA
NA,2016,barr,reph279,16reph279,brw3,in,reph,2,31.9,22.6,NA
NA,2016,barr,reph279,16reph279,brw3,in,reph,3,31.5,22.3,NA
NA,2016,barr,reph279,16reph279,brw3,in,reph,4,31.2,22.5,NA
NA,2016,barr,pesa280,16pesa280,brw3,in,pesa,1,38.5,26.5,NA
NA,2016,barr,pesa280,16pesa280,brw3,in,pesa,2,38,26,NA
NA,2016,barr,pesa280,16pesa280,brw3,in,pesa,3,37.2,25.8,NA
NA,2016,barr,pesa280,16pesa280,brw3,in,pesa,4,37.5,25.4,NA
NA,2016,barr,reph281,16reph281,brw3,in,reph,1,32,21.7,NA
NA,2016,barr,reph281,16reph281,brw3,in,reph,2,32.1,21.9,NA
NA,2016,barr,reph281,16reph281,brw3,in,reph,3,31.5,22.3,NA
NA,2016,barr,reph281,16reph281,brw3,in,reph,4,32.4,21.6,NA
NA,2016,barr,reph282,16reph282,brw3,in,reph,1,31.1,21.9,NA
NA,2016,barr,reph282,16reph282,brw3,in,reph,2,33.1,22.1,NA
NA,2016,barr,reph282,16reph282,brw3,in,reph,3,31.7,22.2,NA
NA,2016,barr,reph282,16reph282,brw3,in,reph,4,30.7,22.2,NA
NA,2016,barr,amgp283,16amgp283,brw3,in,amgp,1,49.8,32.5,NA
NA,2016,barr,amgp283,16amgp283,brw3,in,amgp,2,52.6,32.5,NA
NA,2016,barr,amgp283,16amgp283,brw3,in,amgp,3,50.4,33,NA
NA,2016,barr,amgp283,16amgp283,brw3,in,amgp,4,50.2,31.6,NA
NA,2016,barr,pesa284,16pesa284,brw2,in,pesa,1,39,27.2,NA
NA,2016,barr,pesa284,16pesa284,brw2,in,pesa,2,37.2,27.5,NA
NA,2016,barr,pesa284,16pesa284,brw2,in,pesa,3,37.3,27.6,NA
NA,2016,barr,pesa284,16pesa284,brw2,in,pesa,4,37.6,27,NA
NA,2016,barr,wesa285,16wesa285,brw2,in,wesa,1,31.5,21.9,NA
NA,2016,barr,wesa285,16wesa285,brw2,in,wesa,2,32.2,22,NA
NA,2016,barr,wesa285,16wesa285,brw2,in,wesa,3,30.9,22.2,NA
NA,2016,barr,wesa285,16wesa285,brw2,in,wesa,4,31.6,22.4,NA
NA,2016,barr,pesa286,16pesa286,brw2,in,pesa,1,36.5,26,NA
NA,2016,barr,pesa286,16pesa286,brw2,in,pesa,2,34.7,26.8,NA
NA,2016,barr,pesa286,16pesa286,brw2,in,pesa,3,36.1,26.3,NA
NA,2016,barr,pesa286,16pesa286,brw2,in,pesa,4,37.6,25.6,NA
NA,2016,barr,sesa287,16sesa287,brw2,in,sesa,1,29.6,20.2,NA
NA,2016,barr,sesa287,16sesa287,brw2,in,sesa,2,30.4,21.2,NA
NA,2016,barr,sesa287,16sesa287,brw2,in,sesa,3,30.1,21.2,NA
NA,2016,barr,sesa287,16sesa287,brw2,in,sesa,4,30.2,20.5,NA
NA,2016,barr,wesa288,16wesa288,brw2,in,wesa,1,31,22.3,NA
NA,2016,barr,wesa288,16wesa288,brw2,in,wesa,2,30.9,22.2,NA
NA,2016,barr,wesa288,16wesa288,brw2,in,wesa,3,31.5,22.1,NA
NA,2016,barr,wesa288,16wesa288,brw2,in,wesa,4,29.9,22,NA
NA,2016,barr,wesa289,16wesa289,brw2,in,wesa,1,31,21.7,NA
NA,2016,barr,wesa289,16wesa289,brw2,in,wesa,2,30.7,21.7,NA
NA,2016,barr,wesa289,16wesa289,brw2,in,wesa,3,30.8,21.5,NA
NA,2016,barr,wesa289,16wesa289,brw2,in,wesa,4,31,21.3,NA
NA,2016,barr,lbdo290,16lbdo290,brw1,in,lbdo,1,45,30.7,NA
NA,2016,barr,lbdo290,16lbdo290,brw1,in,lbdo,2,44.2,31.2,NA
NA,2016,barr,lbdo290,16lbdo290,brw1,in,lbdo,3,44.3,31.1,NA
NA,2016,barr,lbdo290,16lbdo290,brw1,in,lbdo,4,43.9,31.3,NA
NA,2016,barr,reph291,16reph291,brw0,in,reph,1,33.2,22.2,NA
NA,2016,barr,reph291,16reph291,brw0,in,reph,2,33.4,22.5,NA
NA,2016,barr,reph291,16reph291,brw0,in,reph,3,32.2,21.8,NA
NA,2016,barr,reph291,16reph291,brw0,in,reph,4,31.8,22.3,NA
NA,2016,barr,dunl292,16dunl292,brw0,in,dunl,1,38.6,25.1,NA
NA,2016,barr,dunl292,16dunl292,brw0,in,dunl,2,37.6,25.3,NA
NA,2016,barr,dunl292,16dunl292,brw0,in,dunl,3,38.6,25.6,NA
NA,2016,barr,dunl292,16dunl292,brw0,in,dunl,4,39.1,25.6,NA
NA,2016,barr,sesa293,16sesa293,brw0,in,sesa,1,32,20.4,NA
NA,2016,barr,sesa293,16sesa293,brw0,in,sesa,2,31.1,20.2,NA
NA,2016,barr,sesa293,16sesa293,brw0,in,sesa,3,31.3,22,NA
NA,2016,barr,pesa294,16pesa294,brw0,in,pesa,1,37.3,25.4,NA
NA,2016,barr,pesa294,16pesa294,brw0,in,pesa,2,36.6,26.5,NA
NA,2016,barr,pesa294,16pesa294,brw0,in,pesa,3,37.2,26.5,NA
NA,2016,barr,pesa294,16pesa294,brw0,in,pesa,4,36,26.3,NA
NA,2016,barr,reph295,16reph295,brw0,in,reph,1,33,23.1,NA
NA,2016,barr,reph295,16reph295,brw0,in,reph,2,31.9,22.9,NA
NA,2016,barr,reph295,16reph295,brw0,in,reph,3,32.2,22.4,NA
NA,2016,barr,reph295,16reph295,brw0,in,reph,4,32.2,23.1,NA
NA,2016,barr,dunl296,16dunl296,brw0,in,dunl,1,35.5,25.7,NA
NA,2016,barr,dunl296,16dunl296,brw0,in,dunl,2,36.3,25.8,NA
NA,2016,barr,dunl296,16dunl296,brw0,in,dunl,3,35.8,25.8,NA
NA,2016,barr,dunl296,16dunl296,brw0,in,dunl,4,36.7,25.7,NA
NA,2016,barr,reph297,16reph297,brw0,in,reph,1,30.6,21.5,NA
NA,2016,barr,reph297,16reph297,brw0,in,reph,2,31.1,21.7,NA
NA,2016,barr,reph297,16reph297,brw0,in,reph,3,31.6,21.9,NA
NA,2016,barr,reph297,16reph297,brw0,in,reph,4,32,21.4,NA
NA,2016,barr,reph298,16reph298,brw8,in,reph,1,34.4,21.8,NA
NA,2016,barr,reph298,16reph298,brw8,in,reph,2,33.1,21.8,NA
NA,2016,barr,reph298,16reph298,brw8,in,reph,3,32.2,20.5,NA
NA,2016,barr,reph299,16reph299,brw8,in,reph,1,30.3,22.2,NA
NA,2016,barr,reph299,16reph299,brw8,in,reph,2,30,22.3,NA
NA,2016,barr,reph299,16reph299,brw8,in,reph,3,31.4,22.3,NA
NA,2016,barr,reph299,16reph299,brw8,in,reph,4,30.2,22,NA
NA,2016,barr,reph300,16reph300,brw8,in,reph,1,31.9,22.8,NA
NA,2016,barr,reph300,16reph300,brw8,in,reph,2,31.4,22.9,NA
NA,2016,barr,reph300,16reph300,brw8,in,reph,3,31.5,22.9,NA
NA,2016,barr,reph300,16reph300,brw8,in,reph,4,32.4,22.9,NA
NA,2016,barr,pesa301,16pesa301,brw0,in,pesa,1,35.4,25.5,NA
NA,2016,barr,pesa301,16pesa301,brw0,in,pesa,2,36.9,25.7,NA
NA,2016,barr,pesa301,16pesa301,brw0,in,pesa,3,35.7,25.8,NA
NA,2016,barr,pesa301,16pesa301,brw0,in,pesa,4,37.5,25.8,NA
NA,2016,barr,reph302,16reph302,brw0,in,reph,1,30.5,21.7,NA
NA,2016,barr,reph302,16reph302,brw0,in,reph,2,30.8,21.7,NA
NA,2016,barr,reph302,16reph302,brw0,in,reph,3,30.2,21.9,NA
NA,2016,barr,reph302,16reph302,brw0,in,reph,4,30.1,21.5,NA
NA,2016,barr,reph303,16reph303,brw0,in,reph,1,33.8,21.8,NA
NA,2016,barr,reph303,16reph303,brw0,in,reph,2,32.4,21.5,NA
NA,2016,barr,reph303,16reph303,brw0,in,reph,3,34,21.8,NA
NA,2016,barr,reph303,16reph303,brw0,in,reph,4,32.4,21.6,NA
NA,2016,barr,pesa304,16pesa304,brw0,in,pesa,1,36.9,26,NA
NA,2016,barr,pesa304,16pesa304,brw0,in,pesa,2,35.7,26.5,NA
NA,2016,barr,pesa304,16pesa304,brw0,in,pesa,3,37.2,26.4,NA
NA,2016,barr,pesa304,16pesa304,brw0,in,pesa,4,37,26.3,NA
NA,2016,barr,sesa305,16sesa305,brw5,out,sesa,1,28.2,20.9,NA
NA,2016,barr,sesa305,16sesa305,brw5,out,sesa,2,28.8,21,NA
NA,2016,barr,sesa305,16sesa305,brw5,out,sesa,3,29.1,21,NA
NA,2016,barr,sesa305,16sesa305,brw5,out,sesa,4,30.1,20.9,NA
NA,2016,barr,reph306,16reph306,brw3,in,reph,1,33.8,22.4,NA
NA,2016,barr,reph306,16reph306,brw3,in,reph,2,34.2,22.3,NA
NA,2016,barr,reph306,16reph306,brw3,in,reph,3,32.7,21.8,NA
NA,2016,barr,reph306,16reph306,brw3,in,reph,4,33.4,22.4,NA
NA,2016,barr,reph307,16reph307,brw3,in,reph,1,33.2,22.8,NA
NA,2016,barr,reph307,16reph307,brw3,in,reph,2,32.5,22.5,NA
NA,2016,barr,reph307,16reph307,brw3,in,reph,3,33.2,23,NA
NA,2016,barr,reph307,16reph307,brw3,in,reph,4,32.4,22.8,NA
NA,2016,barr,dunl308,16dunl308,brw5,out,dunl,1,38.8,25.3,NA
NA,2016,barr,dunl308,16dunl308,brw5,out,dunl,2,37.9,25.3,NA
NA,2016,barr,dunl308,16dunl308,brw5,out,dunl,3,37.4,26,NA
NA,2016,barr,dunl308,16dunl308,brw5,out,dunl,4,37.9,25.7,NA
NA,2016,barr,sesa309,16sesa309,brw3,out,sesa,1,27.5,21.6,NA
NA,2016,barr,sesa309,16sesa309,brw3,out,sesa,2,28,21.6,NA
NA,2016,barr,sesa309,16sesa309,brw3,out,sesa,3,27.7,21.6,NA
NA,2016,barr,sesa309,16sesa309,brw3,out,sesa,4,27.9,21.6,NA
NA,2016,barr,reph310,16reph310,brw3,in,reph,1,32,22.9,NA
NA,2016,barr,reph310,16reph310,brw3,in,reph,2,32.2,23.1,NA
NA,2016,barr,reph310,16reph310,brw3,in,reph,3,31.2,22.2,NA
NA,2016,barr,reph310,16reph310,brw3,in,reph,4,31.5,23.4,NA
NA,2016,barr,reph311,16reph311,brw3,in,reph,1,31.9,22.8,NA
NA,2016,barr,reph311,16reph311,brw3,in,reph,2,33,22.8,NA
NA,2016,barr,reph311,16reph311,brw3,in,reph,3,32.6,23.1,NA
NA,2016,barr,reph311,16reph311,brw3,in,reph,4,32.4,22.9,NA
NA,2016,barr,reph312,16reph312,brw5,in,reph,1,31.8,21.7,NA
NA,2016,barr,reph312,16reph312,brw5,in,reph,2,32,22,NA
NA,2016,barr,reph312,16reph312,brw5,in,reph,3,31.6,22.2,NA
NA,2016,barr,reph312,16reph312,brw5,in,reph,4,32.3,22.3,NA
NA,2016,barr,dunl313,16dunl313,brw5,out,dunl,1,36.8,25.6,NA
NA,2016,barr,dunl313,16dunl313,brw5,out,dunl,2,34.8,25.8,NA
NA,2016,barr,dunl313,16dunl313,brw5,out,dunl,3,36.1,25.5,NA
NA,2016,barr,dunl313,16dunl313,brw5,out,dunl,4,37,25.9,NA
NA,2016,barr,sesa314,16sesa314,brw5,out,sesa,1,29,20.8,NA
NA,2016,barr,sesa314,16sesa314,brw5,out,sesa,2,30.7,20.9,NA
NA,2016,barr,sesa314,16sesa314,brw5,out,sesa,3,29.1,21.3,NA
NA,2016,barr,sesa314,16sesa314,brw5,out,sesa,4,30,21.5,NA
NA,2016,barr,rnph315,16rnph315,brw5,in,rnph,1,29,20.2,NA
NA,2016,barr,rnph315,16rnph315,brw5,in,rnph,2,29.3,19.9,NA
NA,2016,barr,rnph315,16rnph315,brw5,in,rnph,3,29.3,19.9,NA
NA,2016,barr,rnph315,16rnph315,brw5,in,rnph,4,29.4,20.3,NA
NA,2016,barr,rnph316,16rnph316,brw1,in,rnph,1,29.7,20.7,NA
NA,2016,barr,rnph316,16rnph316,brw1,in,rnph,2,29,20.3,NA
NA,2016,barr,rnph316,16rnph316,brw1,in,rnph,3,29.3,20.3,NA
NA,2016,barr,rnph316,16rnph316,brw1,in,rnph,4,28.9,20.8,NA
NA,2016,barr,amgp317,16amgp317,brw2,in,amgp,1,50.2,32.9,NA
NA,2016,barr,amgp317,16amgp317,brw2,in,amgp,2,48.8,33.3,NA
NA,2016,barr,amgp317,16amgp317,brw2,in,amgp,3,48.7,32.9,NA
NA,2016,barr,reph318,16reph318,brw2,in,reph,1,32.5,22.1,NA
NA,2016,barr,reph318,16reph318,brw2,in,reph,2,31.5,21.4,NA
NA,2016,barr,reph318,16reph318,brw2,in,reph,3,32.4,21.6,NA
NA,2016,barr,reph318,16reph318,brw2,in,reph,4,32.1,21.6,NA
NA,2016,barr,reph319,16reph319,brw1,in,reph,1,31.9,22.3,NA
NA,2016,barr,reph319,16reph319,brw1,in,reph,2,31.7,22.1,NA
NA,2016,barr,reph319,16reph319,brw1,in,reph,3,31.6,21.9,NA
NA,2016,barr,reph319,16reph319,brw1,in,reph,4,31,22.2,NA
NA,2016,barr,reph320,16reph320,brw3,in,reph,1,32.7,22.3,NA
NA,2016,barr,reph320,16reph320,brw3,in,reph,2,32.5,22.1,NA
NA,2016,barr,reph320,16reph320,brw3,in,reph,3,33,21.8,NA
NA,2016,barr,reph320,16reph320,brw3,in,reph,4,31.7,21.7,NA
NA,2016,barr,pesa322,16pesa322,brw3,in,pesa,1,37,26,NA
NA,2016,barr,pesa322,16pesa322,brw3,in,pesa,2,37.2,25.7,NA
NA,2016,barr,pesa322,16pesa322,brw3,in,pesa,3,36,25.9,NA
NA,2016,barr,pesa322,16pesa322,brw3,in,pesa,4,37.1,26.1,NA
NA,2016,barr,lbdo323,16lbdo323,brw0,in,lbdo,1,42.5,30,NA
NA,2016,barr,lbdo323,16lbdo323,brw0,in,lbdo,2,43.1,29.4,NA
NA,2016,barr,lbdo323,16lbdo323,brw0,in,lbdo,3,42.4,29.3,NA
NA,2016,barr,lbdo323,16lbdo323,brw0,in,lbdo,4,41.7,30,NA
NA,2016,barr,pesa339,16pesa339,brw3,in,pesa,1,37.5,24.8,NA
NA,2016,barr,pesa339,16pesa339,brw3,in,pesa,2,37.7,25.1,NA
NA,2016,barr,pesa339,16pesa339,brw3,in,pesa,3,37.4,25.5,NA
NA,2016,barr,pesa339,16pesa339,brw3,in,pesa,4,37.2,25.4,NA
NA,2016,barr,rnph349,16rnph349,brw1,in,rnph,1,31.4,20.4,NA
NA,2016,barr,rnph349,16rnph349,brw1,in,rnph,2,29.3,20.7,NA
NA,2016,barr,rnph349,16rnph349,brw1,in,rnph,3,30,20.5,NA
NA,2016,barr,rnph349,16rnph349,brw1,in,rnph,4,31.5,20.1,NA
NA,2016,barr,wesa350,16wesa350,brw1,in,wesa,1,30.5,21.8,NA
NA,2016,barr,wesa350,16wesa350,brw1,in,wesa,2,30,21.8,NA
NA,2016,barr,wesa350,16wesa350,brw1,in,wesa,3,31.8,22,NA
NA,2016,barr,pesa351,16pesa351,brw1,in,pesa,1,36.9,26.2,NA
NA,2016,barr,pesa351,16pesa351,brw1,in,pesa,2,36.6,26.9,NA
NA,2016,barr,pesa351,16pesa351,brw1,in,pesa,3,38.7,26.2,NA
NA,2016,barr,pesa351,16pesa351,brw1,in,pesa,4,37.3,27.1,NA
NA,2016,barr,reph352,16reph352,brw1,in,reph,1,30.6,22,NA
NA,2016,barr,reph352,16reph352,brw1,in,reph,2,30.6,22,NA
NA,2016,barr,reph352,16reph352,brw1,in,reph,3,29.8,22.7,NA
NA,2016,barr,reph353,16reph353,brw1,in,reph,1,31.3,22.5,NA
NA,2016,barr,reph353,16reph353,brw1,in,reph,2,32.7,22.4,NA
NA,2016,barr,reph353,16reph353,brw1,in,reph,3,33,22.2,NA
NA,2016,barr,reph353,16reph353,brw1,in,reph,4,31.1,22.3,NA
NA,2016,barr,reph354,16reph354,brw1,in,reph,1,30.7,21.4,NA
NA,2016,barr,reph354,16reph354,brw1,in,reph,2,32.1,21.9,NA
